sha256,dup_type,path,class_name,source
acc3f910360431fa5e53c4051de4e0dee84076d1ba1475d5f0632206531a0d30,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/a/a_7.png,a,Tulu-Dtatset-V2
acc3f910360431fa5e53c4051de4e0dee84076d1ba1475d5f0632206531a0d30,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/a/a_7.png,a,tulu-dataset
7d9bf840b40325f8013b46060cff0e7c09f30295a105733bc06cdee7166902f5,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/a/a_70.png,a,Tulu-Dtatset-V2
7d9bf840b40325f8013b46060cff0e7c09f30295a105733bc06cdee7166902f5,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/a/a_70.png,a,tulu-dataset
a71b786ecae96df12e482117d59093a4356b798c7fea1f6c586b85d8250718ce,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/a/a_71.png,a,Tulu-Dtatset-V2
a71b786ecae96df12e482117d59093a4356b798c7fea1f6c586b85d8250718ce,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/a/a_71.png,a,tulu-dataset
01d25aea93e05c171c75ad70463bcaf6ea0b4c0a40523aa581b08e0a29d34288,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/a/a_72.png,a,Tulu-Dtatset-V2
01d25aea93e05c171c75ad70463bcaf6ea0b4c0a40523aa581b08e0a29d34288,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/a/a_72.png,a,tulu-dataset
041c48d13ab809f76fb03a688047fdb83298898216b2e5fa85f055795fa2760a,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/a/a_73.png,a,Tulu-Dtatset-V2
041c48d13ab809f76fb03a688047fdb83298898216b2e5fa85f055795fa2760a,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/a/a_73.png,a,tulu-dataset
bbf1926843a67aad7cb2e4c5123e3a61ca897a26a2e7c19146ad4e7e07cf3823,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/a/a_74.png,a,Tulu-Dtatset-V2
bbf1926843a67aad7cb2e4c5123e3a61ca897a26a2e7c19146ad4e7e07cf3823,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/a/a_74.png,a,tulu-dataset
c4738193a04a927e3ebea171d53d5f429bfa03ae085802c5a529201ddaaf91e5,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/a/a_75.png,a,Tulu-Dtatset-V2
c4738193a04a927e3ebea171d53d5f429bfa03ae085802c5a529201ddaaf91e5,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/a/a_75.png,a,tulu-dataset
88395ae83819e773498ae50713abcb589185cc3e5be1dc5c1f8fe5ae4c69d0ca,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/a/a_76.png,a,Tulu-Dtatset-V2
88395ae83819e773498ae50713abcb589185cc3e5be1dc5c1f8fe5ae4c69d0ca,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/a/a_76.png,a,tulu-dataset
1e2783167ef0c87a631e08e63a4fd334f63b8156dc257e5f77b98d4128879de2,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/a/a_77.png,a,Tulu-Dtatset-V2
1e2783167ef0c87a631e08e63a4fd334f63b8156dc257e5f77b98d4128879de2,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/a/a_77.png,a,tulu-dataset
7c7979429f5138ea205266dcefa42f5f5291998b99ccd0f25133e33af85ef595,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/a/a_78.png,a,Tulu-Dtatset-V2
7c7979429f5138ea205266dcefa42f5f5291998b99ccd0f25133e33af85ef595,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/a/a_78.png,a,tulu-dataset
2f378b289fe5f13eb32f79aa74f77e18fc6b0789f37592f1a0ffa2a7b361a9a7,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/a/a_79.png,a,Tulu-Dtatset-V2
2f378b289fe5f13eb32f79aa74f77e18fc6b0789f37592f1a0ffa2a7b361a9a7,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/a/a_79.png,a,tulu-dataset
ff509376cb47d1c91eec0353914f7fbd48ef30b80cd4464eb8a6b25e6c9c19bf,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/a/a_8.png,a,Tulu-Dtatset-V2
ff509376cb47d1c91eec0353914f7fbd48ef30b80cd4464eb8a6b25e6c9c19bf,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/a/a_8.png,a,tulu-dataset
dd6d575214de42397231eae6c817bf1feb37d737467aad15ec9c002e07512e63,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/a/a_80.png,a,Tulu-Dtatset-V2
dd6d575214de42397231eae6c817bf1feb37d737467aad15ec9c002e07512e63,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/a/a_80.png,a,tulu-dataset
90a3f2dc669f7382613b80b06fad883ab550b071cdee9e442eafc3bd70c0c753,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/a/a_81.png,a,Tulu-Dtatset-V2
90a3f2dc669f7382613b80b06fad883ab550b071cdee9e442eafc3bd70c0c753,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/a/a_81.png,a,tulu-dataset
52d9966b09c86b61826613c349a23ff9fa7b1e0086b9d32d4ddc389f660b742b,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/a/a_82.png,a,Tulu-Dtatset-V2
52d9966b09c86b61826613c349a23ff9fa7b1e0086b9d32d4ddc389f660b742b,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/a/a_82.png,a,tulu-dataset
6f27ed82e40a1deb7ddcc2618c50d6cf18fdf1faa2cf274dcb0c187c63e7ac87,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/a/a_83.png,a,Tulu-Dtatset-V2
6f27ed82e40a1deb7ddcc2618c50d6cf18fdf1faa2cf274dcb0c187c63e7ac87,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/a/a_83.png,a,tulu-dataset
31a834d9827c0a270d6fe5dff0f8d2bdf1a8bd1d4d626539b015823b2f006eee,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/a/a_84.png,a,Tulu-Dtatset-V2
31a834d9827c0a270d6fe5dff0f8d2bdf1a8bd1d4d626539b015823b2f006eee,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/a/a_84.png,a,tulu-dataset
4e168892051bd8931dd91747eff87eac763b139cef59c1d9a7109807a59f3025,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/a/a_85.png,a,Tulu-Dtatset-V2
4e168892051bd8931dd91747eff87eac763b139cef59c1d9a7109807a59f3025,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/a/a_85.png,a,tulu-dataset
67668ac08d8eeb9c3fa23f6e511928c7351f96cf7eae37952c85ca978037e577,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/a/a_86.png,a,Tulu-Dtatset-V2
67668ac08d8eeb9c3fa23f6e511928c7351f96cf7eae37952c85ca978037e577,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/a/a_86.png,a,tulu-dataset
2d74e9db640fa9d083c55c43dd00636983603eb7947a00e1cbaa1b336ee45da5,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/a/a_87.png,a,Tulu-Dtatset-V2
2d74e9db640fa9d083c55c43dd00636983603eb7947a00e1cbaa1b336ee45da5,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/a/a_87.png,a,tulu-dataset
adc4043e8909f236b595b895f59ded8c95eb0faac573c89feb5516b7c6ee0d6c,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/a/a_88.png,a,Tulu-Dtatset-V2
adc4043e8909f236b595b895f59ded8c95eb0faac573c89feb5516b7c6ee0d6c,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/a/a_88.png,a,tulu-dataset
bc41d5751aa119320a92158fd558ad71e1f18b06d3a0d233b1143ee415b2bfb9,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/a/a_89.png,a,Tulu-Dtatset-V2
bc41d5751aa119320a92158fd558ad71e1f18b06d3a0d233b1143ee415b2bfb9,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/a/a_89.png,a,tulu-dataset
7517fe4358c09fb84bfff834820704580db5cc2e218848b1959ff7db61b8618e,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/a/a_9.png,a,Tulu-Dtatset-V2
7517fe4358c09fb84bfff834820704580db5cc2e218848b1959ff7db61b8618e,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/a/a_9.png,a,tulu-dataset
2ec7cba641ef7dc53210cf360f4dddda1761230ac0b9c4d25096ae4e9bdcd607,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/a/a_90.png,a,Tulu-Dtatset-V2
2ec7cba641ef7dc53210cf360f4dddda1761230ac0b9c4d25096ae4e9bdcd607,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/a/a_90.png,a,tulu-dataset
78ea0322b5e174640f90dde92967f656bca346f7b322920c6070c37122ef7a81,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/a/a_91.png,a,Tulu-Dtatset-V2
78ea0322b5e174640f90dde92967f656bca346f7b322920c6070c37122ef7a81,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/a/a_91.png,a,tulu-dataset
157cbba5b1bf8dbc11a0cc67eb28b78adc6d4caf8cc847e87027463b824e18db,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/a/a_92.png,a,Tulu-Dtatset-V2
157cbba5b1bf8dbc11a0cc67eb28b78adc6d4caf8cc847e87027463b824e18db,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/a/a_92.png,a,tulu-dataset
a6199e271f0ffb4c448d8866f2a886488f54e43963542b8ed5a8338fdf8757bd,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/a/a_93.png,a,Tulu-Dtatset-V2
a6199e271f0ffb4c448d8866f2a886488f54e43963542b8ed5a8338fdf8757bd,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/a/a_93.png,a,tulu-dataset
3eece5fdbb5c595884ac5e6cd6ef8b3e0beba4002400d7b7ab5417730d723b14,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/a/a_94.png,a,Tulu-Dtatset-V2
3eece5fdbb5c595884ac5e6cd6ef8b3e0beba4002400d7b7ab5417730d723b14,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/a/a_94.png,a,tulu-dataset
b7faa7947db6ce593b50ce95fb49ec2a4bb3fbca0b620d40d144f3ba6f7fed46,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/a/a_95.png,a,Tulu-Dtatset-V2
b7faa7947db6ce593b50ce95fb49ec2a4bb3fbca0b620d40d144f3ba6f7fed46,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/a/a_95.png,a,tulu-dataset
4bb65b5877dc827fe36531d58c3a88b7fcfc76d2b9ef3d714e25458f80f02bee,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/a/a_96.png,a,Tulu-Dtatset-V2
4bb65b5877dc827fe36531d58c3a88b7fcfc76d2b9ef3d714e25458f80f02bee,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/a/a_96.png,a,tulu-dataset
7ff6999f4020b66bb9da034968b011829024558721d89a267005c8cb8f70c1bc,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/a/a_97.png,a,Tulu-Dtatset-V2
7ff6999f4020b66bb9da034968b011829024558721d89a267005c8cb8f70c1bc,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/a/a_97.png,a,tulu-dataset
20db722af4a127333b5ff5fff6ee5b4d5c964ed4c61969aa7119d741579510a6,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/a/a_98.png,a,Tulu-Dtatset-V2
20db722af4a127333b5ff5fff6ee5b4d5c964ed4c61969aa7119d741579510a6,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/a/a_98.png,a,tulu-dataset
53a59a7e4a5af5de2e7ab9bfe8f1bc96af2454b83f835bdefa3b291d8bc39c3b,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/a/a_99.png,a,Tulu-Dtatset-V2
53a59a7e4a5af5de2e7ab9bfe8f1bc96af2454b83f835bdefa3b291d8bc39c3b,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/a/a_99.png,a,tulu-dataset
bc711649cf8dca81d152abc9b687bc18dcd8f360e2d556fcae4aacca0a501b3e,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/aa/aa_1.png,aa,Tulu-Dtatset-V2
bc711649cf8dca81d152abc9b687bc18dcd8f360e2d556fcae4aacca0a501b3e,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/aa/aa_1.png,aa,tulu-dataset
1ac74826196fcdf7566ecc0af11eeb641ffcf8e73251668699d2a8ae55da1ef9,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/aa/aa_10.png,aa,Tulu-Dtatset-V2
1ac74826196fcdf7566ecc0af11eeb641ffcf8e73251668699d2a8ae55da1ef9,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/aa/aa_10.png,aa,tulu-dataset
f5dc4a3dc5d63e7a8b13d91b284c6cfad98818f9bb9e9236e2e53855068905b6,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/aa/aa_100.png,aa,Tulu-Dtatset-V2
f5dc4a3dc5d63e7a8b13d91b284c6cfad98818f9bb9e9236e2e53855068905b6,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/aa/aa_100.png,aa,tulu-dataset
bbd171d2dc2a5ddbaacdcaa5ebdb738422b59b3a06942700785af83b3aebea76,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/aa/aa_11.png,aa,Tulu-Dtatset-V2
bbd171d2dc2a5ddbaacdcaa5ebdb738422b59b3a06942700785af83b3aebea76,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/aa/aa_11.png,aa,tulu-dataset
ce1bcb89585141c60fe9572919ee0ac78779003ba6238915c66c86e57c66351c,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/aa/aa_12.png,aa,Tulu-Dtatset-V2
ce1bcb89585141c60fe9572919ee0ac78779003ba6238915c66c86e57c66351c,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/aa/aa_12.png,aa,tulu-dataset
c9207e5c812be4365b2671ea4b2785cd5644d43cfa0106c0b9e784f098e3b116,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/aa/aa_13.png,aa,Tulu-Dtatset-V2
c9207e5c812be4365b2671ea4b2785cd5644d43cfa0106c0b9e784f098e3b116,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/aa/aa_13.png,aa,tulu-dataset
765e1459985e362b6a7ab34d5e5254347abb45da3d62181c6cbe6d169ce3abfc,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/aa/aa_14.png,aa,Tulu-Dtatset-V2
765e1459985e362b6a7ab34d5e5254347abb45da3d62181c6cbe6d169ce3abfc,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/aa/aa_14.png,aa,tulu-dataset
f449c513feedc191977a1ca66802ff596792fda6908a539cf0e0a3f2316a0a2d,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/aa/aa_15.png,aa,Tulu-Dtatset-V2
f449c513feedc191977a1ca66802ff596792fda6908a539cf0e0a3f2316a0a2d,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/aa/aa_15.png,aa,tulu-dataset
6e1b87a526ed2d549d146078e52f79e98f0ce79485c6bc0e8338cac06d146844,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/aa/aa_16.png,aa,Tulu-Dtatset-V2
6e1b87a526ed2d549d146078e52f79e98f0ce79485c6bc0e8338cac06d146844,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/aa/aa_16.png,aa,tulu-dataset
9a48a65c5c6ca337e99eb3b2d67cb4146fc339545e1696fb879487fa2586a562,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/aa/aa_17.png,aa,Tulu-Dtatset-V2
9a48a65c5c6ca337e99eb3b2d67cb4146fc339545e1696fb879487fa2586a562,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/aa/aa_17.png,aa,tulu-dataset
a411da114303d70e756eaa78461f64692a554429ef6fb80ad41a4a35efa7793d,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/aa/aa_18.png,aa,Tulu-Dtatset-V2
a411da114303d70e756eaa78461f64692a554429ef6fb80ad41a4a35efa7793d,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/aa/aa_18.png,aa,tulu-dataset
2ecf157f12fedb2e95a849606f7453bb2a703fda6aba79123a2d2f67eb7d6f64,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/aa/aa_19.png,aa,Tulu-Dtatset-V2
2ecf157f12fedb2e95a849606f7453bb2a703fda6aba79123a2d2f67eb7d6f64,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/aa/aa_19.png,aa,tulu-dataset
13f7eaa295fec8c5e1c4dfa62ae4ab3e8e1f8a04878931a675a8fae3933d5c94,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/aa/aa_2.png,aa,Tulu-Dtatset-V2
13f7eaa295fec8c5e1c4dfa62ae4ab3e8e1f8a04878931a675a8fae3933d5c94,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/aa/aa_2.png,aa,tulu-dataset
583b22dc236a12cba17e0a319417350d069839d174cdfba498f2d00fdc45c4e3,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/aa/aa_20.png,aa,Tulu-Dtatset-V2
583b22dc236a12cba17e0a319417350d069839d174cdfba498f2d00fdc45c4e3,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/aa/aa_20.png,aa,tulu-dataset
414d216e18e53b0d36ea46b8c175d05f699d662d326e3c297d7ad82691ca226c,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/aa/aa_21.png,aa,Tulu-Dtatset-V2
414d216e18e53b0d36ea46b8c175d05f699d662d326e3c297d7ad82691ca226c,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/aa/aa_21.png,aa,tulu-dataset
5ff79aa3569e9bfedf30d50cdb89ffaad2d7d9818588f6c58a7001a6586672c4,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/aa/aa_22.png,aa,Tulu-Dtatset-V2
5ff79aa3569e9bfedf30d50cdb89ffaad2d7d9818588f6c58a7001a6586672c4,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/aa/aa_22.png,aa,tulu-dataset
a227b9434fc05039d0d7b53fe409037db351e3ae8f4ca57ce71612f0bf99e193,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/aa/aa_23.png,aa,Tulu-Dtatset-V2
a227b9434fc05039d0d7b53fe409037db351e3ae8f4ca57ce71612f0bf99e193,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/aa/aa_23.png,aa,tulu-dataset
b971197dc3f9f0172ddb345ec2baeba7c0f4bbc65f2074d63f8e2d01eb970922,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/aa/aa_24.png,aa,Tulu-Dtatset-V2
b971197dc3f9f0172ddb345ec2baeba7c0f4bbc65f2074d63f8e2d01eb970922,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/aa/aa_24.png,aa,tulu-dataset
a283a43dc043072aa75fc90ed3a563649e56a234fb9be46a85abcaf16d569a63,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/aa/aa_25.png,aa,Tulu-Dtatset-V2
a283a43dc043072aa75fc90ed3a563649e56a234fb9be46a85abcaf16d569a63,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/aa/aa_25.png,aa,tulu-dataset
de1d835ca1afacffc5018d4293d83f72eab7ef2b13c95050180c918f89ccbd8c,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/aa/aa_26.png,aa,Tulu-Dtatset-V2
de1d835ca1afacffc5018d4293d83f72eab7ef2b13c95050180c918f89ccbd8c,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/aa/aa_26.png,aa,tulu-dataset
97ccaa536a494163b22d3739c2acaf92dc5c2aee5dbc10d80bf8b34088a21f58,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/aa/aa_27.png,aa,Tulu-Dtatset-V2
97ccaa536a494163b22d3739c2acaf92dc5c2aee5dbc10d80bf8b34088a21f58,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/aa/aa_27.png,aa,tulu-dataset
0713fa5b7aec78026b7d87cc1ba26a9e878a89dd36797bb97fd84b92cbcea79f,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/aa/aa_28.png,aa,Tulu-Dtatset-V2
0713fa5b7aec78026b7d87cc1ba26a9e878a89dd36797bb97fd84b92cbcea79f,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/aa/aa_28.png,aa,tulu-dataset
9c17c8f491d67e192032501772b1683fd8f4f5e740e303f3850bd020e8002122,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/aa/aa_29.png,aa,Tulu-Dtatset-V2
9c17c8f491d67e192032501772b1683fd8f4f5e740e303f3850bd020e8002122,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/aa/aa_29.png,aa,tulu-dataset
c3362202e714174170fca77350065196f2b5f6af5c3f1f889263e23751496026,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/aa/aa_3.png,aa,Tulu-Dtatset-V2
c3362202e714174170fca77350065196f2b5f6af5c3f1f889263e23751496026,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/aa/aa_3.png,aa,tulu-dataset
6eb397f02e183b18f610d0bd0e219f6c08bbe06663b5f8c4dfa06762eddc5f5a,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/aa/aa_30.png,aa,Tulu-Dtatset-V2
6eb397f02e183b18f610d0bd0e219f6c08bbe06663b5f8c4dfa06762eddc5f5a,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/aa/aa_30.png,aa,tulu-dataset
5a5e26722b8518996ea17fd035f2a4da16e51adc90c04fdf4556fa3e1b92f4c3,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/aa/aa_31.png,aa,Tulu-Dtatset-V2
5a5e26722b8518996ea17fd035f2a4da16e51adc90c04fdf4556fa3e1b92f4c3,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/aa/aa_31.png,aa,tulu-dataset
77713d9158091531c6e6b8f8e7f8e00806bff0dff03d0711b49b1da5c57ffb16,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/aa/aa_32.png,aa,Tulu-Dtatset-V2
77713d9158091531c6e6b8f8e7f8e00806bff0dff03d0711b49b1da5c57ffb16,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/aa/aa_32.png,aa,tulu-dataset
4afdff5b9188983d643152f324ed2ad476b4ea19897580e26925731e6d18cc8d,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/aa/aa_33.png,aa,Tulu-Dtatset-V2
4afdff5b9188983d643152f324ed2ad476b4ea19897580e26925731e6d18cc8d,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/aa/aa_33.png,aa,tulu-dataset
e20cab5a66781391634f857c96dfa0d42ac1bbb15fab48cfb8fa3f2e01f87c00,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/aa/aa_34.png,aa,Tulu-Dtatset-V2
e20cab5a66781391634f857c96dfa0d42ac1bbb15fab48cfb8fa3f2e01f87c00,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/aa/aa_34.png,aa,tulu-dataset
258fbf56bd9d5ae9de2647efacada31342272964501302476bb25aefc8bd7942,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/aa/aa_35.png,aa,Tulu-Dtatset-V2
258fbf56bd9d5ae9de2647efacada31342272964501302476bb25aefc8bd7942,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/aa/aa_35.png,aa,tulu-dataset
54e71997d5ecfdb4b54b02272aee9a8b18525ff000183bf4fa03220584e575f0,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/aa/aa_36.png,aa,Tulu-Dtatset-V2
54e71997d5ecfdb4b54b02272aee9a8b18525ff000183bf4fa03220584e575f0,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/aa/aa_36.png,aa,tulu-dataset
