class,v2_path,orig_path,phash_distance,v2_sha256,orig_sha256
a,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/a/a_68.png,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/a/a_52.png,10,5befe3e07e95b403fc7c9bbd912c4774d0974d6e0f2010338b3953016507b87e,fa37b40f8bb52d6121bd270775594fa2f54e0d7b5f0f4a20b7ef8abc1fb69dab
a,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/a/a_68.png,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/a/a_56.png,8,5befe3e07e95b403fc7c9bbd912c4774d0974d6e0f2010338b3953016507b87e,662e3d698802b7018a70e5945e22454ef5e8e7e74d862ee8192e1f144d31eeb7
a,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/a/a_68.png,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/a/a_57.png,8,5befe3e07e95b403fc7c9bbd912c4774d0974d6e0f2010338b3953016507b87e,39c0d142c2478a57b364248164314d6dd361be9f8ca3d9a231049707d0adc62b
a,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/a/a_72.png,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/a/a_23.png,10,01d25aea93e05c171c75ad70463bcaf6ea0b4c0a40523aa581b08e0a29d34288,ea207ce91169e4d94afdda0451c64fa54dff02512df4021f4480ffb14a15f616
a,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/a/a_74.png,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/a/a_4.png,10,bbf1926843a67aad7cb2e4c5123e3a61ca897a26a2e7c19146ad4e7e07cf3823,6409c6d3a4f661112cc4ae257f948af2596848fcc604a0d2d11870dceff37dbb
a,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/a/a_74.png,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/a/a_58.png,6,bbf1926843a67aad7cb2e4c5123e3a61ca897a26a2e7c19146ad4e7e07cf3823,a61f1b8a9a4b1269cd4e8fe98027f65a04ba6e3e7058db2a38330e5233a07ece
a,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/a/a_74.png,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/a/a_75.png,6,bbf1926843a67aad7cb2e4c5123e3a61ca897a26a2e7c19146ad4e7e07cf3823,c4738193a04a927e3ebea171d53d5f429bfa03ae085802c5a529201ddaaf91e5
a,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/a/a_74.png,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/a/a_77.png,8,bbf1926843a67aad7cb2e4c5123e3a61ca897a26a2e7c19146ad4e7e07cf3823,1e2783167ef0c87a631e08e63a4fd334f63b8156dc257e5f77b98d4128879de2
a,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/a/a_75.png,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/a/a_4.png,8,c4738193a04a927e3ebea171d53d5f429bfa03ae085802c5a529201ddaaf91e5,6409c6d3a4f661112cc4ae257f948af2596848fcc604a0d2d11870dceff37dbb
a,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/a/a_75.png,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/a/a_58.png,8,c4738193a04a927e3ebea171d53d5f429bfa03ae085802c5a529201ddaaf91e5,a61f1b8a9a4b1269cd4e8fe98027f65a04ba6e3e7058db2a38330e5233a07ece
a,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/a/a_75.png,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/a/a_74.png,6,c4738193a04a927e3ebea171d53d5f429bfa03ae085802c5a529201ddaaf91e5,bbf1926843a67aad7cb2e4c5123e3a61ca897a26a2e7c19146ad4e7e07cf3823
a,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/a/a_77.png,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/a/a_74.png,8,1e2783167ef0c87a631e08e63a4fd334f63b8156dc257e5f77b98d4128879de2,bbf1926843a67aad7cb2e4c5123e3a61ca897a26a2e7c19146ad4e7e07cf3823
a,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/a/a_84.png,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/a/a_85.png,8,31a834d9827c0a270d6fe5dff0f8d2bdf1a8bd1d4d626539b015823b2f006eee,4e168892051bd8931dd91747eff87eac763b139cef59c1d9a7109807a59f3025
a,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/a/a_85.png,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/a/a_84.png,8,4e168892051bd8931dd91747eff87eac763b139cef59c1d9a7109807a59f3025,31a834d9827c0a270d6fe5dff0f8d2bdf1a8bd1d4d626539b015823b2f006eee
a,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/a/a_9.png,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/a/a_43.png,10,7517fe4358c09fb84bfff834820704580db5cc2e218848b1959ff7db61b8618e,7da2c76001ee261169caed1e1d9db92e2e2485e5969dfda1f593154ff266a8a0
a,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/a/a_90.png,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/a/a_98.png,8,2ec7cba641ef7dc53210cf360f4dddda1761230ac0b9c4d25096ae4e9bdcd607,20db722af4a127333b5ff5fff6ee5b4d5c964ed4c61969aa7119d741579510a6
a,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/a/a_91.png,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/a/a_93.png,10,78ea0322b5e174640f90dde92967f656bca346f7b322920c6070c37122ef7a81,a6199e271f0ffb4c448d8866f2a886488f54e43963542b8ed5a8338fdf8757bd
a,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/a/a_93.png,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/a/a_91.png,10,a6199e271f0ffb4c448d8866f2a886488f54e43963542b8ed5a8338fdf8757bd,78ea0322b5e174640f90dde92967f656bca346f7b322920c6070c37122ef7a81
a,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/a/a_95.png,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/a/a_97.png,8,b7faa7947db6ce593b50ce95fb49ec2a4bb3fbca0b620d40d144f3ba6f7fed46,7ff6999f4020b66bb9da034968b011829024558721d89a267005c8cb8f70c1bc
a,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/a/a_97.png,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/a/a_95.png,8,7ff6999f4020b66bb9da034968b011829024558721d89a267005c8cb8f70c1bc,b7faa7947db6ce593b50ce95fb49ec2a4bb3fbca0b620d40d144f3ba6f7fed46
a,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/a/a_98.png,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/a/a_90.png,8,20db722af4a127333b5ff5fff6ee5b4d5c964ed4c61969aa7119d741579510a6,2ec7cba641ef7dc53210cf360f4dddda1761230ac0b9c4d25096ae4e9bdcd607
aa,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/aa/aa_1.png,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/aa/aa_25.png,10,bc711649cf8dca81d152abc9b687bc18dcd8f360e2d556fcae4aacca0a501b3e,a283a43dc043072aa75fc90ed3a563649e56a234fb9be46a85abcaf16d569a63
aa,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/aa/aa_1.png,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/aa/aa_27.png,4,bc711649cf8dca81d152abc9b687bc18dcd8f360e2d556fcae4aacca0a501b3e,97ccaa536a494163b22d3739c2acaf92dc5c2aee5dbc10d80bf8b34088a21f58
aa,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/aa/aa_1.png,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/aa/aa_30.png,8,bc711649cf8dca81d152abc9b687bc18dcd8f360e2d556fcae4aacca0a501b3e,6eb397f02e183b18f610d0bd0e219f6c08bbe06663b5f8c4dfa06762eddc5f5a
aa,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/aa/aa_10.png,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/aa/aa_11.png,2,1ac74826196fcdf7566ecc0af11eeb641ffcf8e73251668699d2a8ae55da1ef9,bbd171d2dc2a5ddbaacdcaa5ebdb738422b59b3a06942700785af83b3aebea76
aa,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/aa/aa_100.png,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/aa/aa_83.png,6,f5dc4a3dc5d63e7a8b13d91b284c6cfad98818f9bb9e9236e2e53855068905b6,64b9e4b9271748d0b48b8bb2cb04cbecb78d65622ba98c2fbdb4acbf1e90a9dd
aa,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/aa/aa_11.png,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/aa/aa_10.png,2,bbd171d2dc2a5ddbaacdcaa5ebdb738422b59b3a06942700785af83b3aebea76,1ac74826196fcdf7566ecc0af11eeb641ffcf8e73251668699d2a8ae55da1ef9
aa,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/aa/aa_12.png,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/aa/aa_15.png,10,ce1bcb89585141c60fe9572919ee0ac78779003ba6238915c66c86e57c66351c,f449c513feedc191977a1ca66802ff596792fda6908a539cf0e0a3f2316a0a2d
aa,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/aa/aa_12.png,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/aa/aa_6.png,10,ce1bcb89585141c60fe9572919ee0ac78779003ba6238915c66c86e57c66351c,49308663398728ebc2210b812e1f29f263c94f60f9872a1445d5f75dc64f17b1
aa,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/aa/aa_13.png,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/aa/aa_98.png,10,c9207e5c812be4365b2671ea4b2785cd5644d43cfa0106c0b9e784f098e3b116,88f40029699be1ec30ddece554b2392abdd563943974dfd9cca86c7e5a187639
aa,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/aa/aa_15.png,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/aa/aa_12.png,10,f449c513feedc191977a1ca66802ff596792fda6908a539cf0e0a3f2316a0a2d,ce1bcb89585141c60fe9572919ee0ac78779003ba6238915c66c86e57c66351c
aa,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/aa/aa_15.png,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/aa/aa_6.png,6,f449c513feedc191977a1ca66802ff596792fda6908a539cf0e0a3f2316a0a2d,49308663398728ebc2210b812e1f29f263c94f60f9872a1445d5f75dc64f17b1
aa,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/aa/aa_2.png,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/aa/aa_26.png,10,13f7eaa295fec8c5e1c4dfa62ae4ab3e8e1f8a04878931a675a8fae3933d5c94,de1d835ca1afacffc5018d4293d83f72eab7ef2b13c95050180c918f89ccbd8c
aa,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/aa/aa_24.png,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/aa/aa_26.png,10,b971197dc3f9f0172ddb345ec2baeba7c0f4bbc65f2074d63f8e2d01eb970922,de1d835ca1afacffc5018d4293d83f72eab7ef2b13c95050180c918f89ccbd8c
aa,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/aa/aa_25.png,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/aa/aa_1.png,10,a283a43dc043072aa75fc90ed3a563649e56a234fb9be46a85abcaf16d569a63,bc711649cf8dca81d152abc9b687bc18dcd8f360e2d556fcae4aacca0a501b3e
aa,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/aa/aa_25.png,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/aa/aa_27.png,6,a283a43dc043072aa75fc90ed3a563649e56a234fb9be46a85abcaf16d569a63,97ccaa536a494163b22d3739c2acaf92dc5c2aee5dbc10d80bf8b34088a21f58
aa,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/aa/aa_25.png,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/aa/aa_3.png,10,a283a43dc043072aa75fc90ed3a563649e56a234fb9be46a85abcaf16d569a63,c3362202e714174170fca77350065196f2b5f6af5c3f1f889263e23751496026
aa,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/aa/aa_25.png,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/aa/aa_30.png,6,a283a43dc043072aa75fc90ed3a563649e56a234fb9be46a85abcaf16d569a63,6eb397f02e183b18f610d0bd0e219f6c08bbe06663b5f8c4dfa06762eddc5f5a
aa,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/aa/aa_25.png,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/aa/aa_58.png,10,a283a43dc043072aa75fc90ed3a563649e56a234fb9be46a85abcaf16d569a63,4a2073db07c6869e0dac1fa9bf9f152cdd247b19498e6f26cf9b71b7c6c144dd
aa,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/aa/aa_26.png,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/aa/aa_2.png,10,de1d835ca1afacffc5018d4293d83f72eab7ef2b13c95050180c918f89ccbd8c,13f7eaa295fec8c5e1c4dfa62ae4ab3e8e1f8a04878931a675a8fae3933d5c94
aa,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/aa/aa_26.png,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/aa/aa_24.png,10,de1d835ca1afacffc5018d4293d83f72eab7ef2b13c95050180c918f89ccbd8c,b971197dc3f9f0172ddb345ec2baeba7c0f4bbc65f2074d63f8e2d01eb970922
aa,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/aa/aa_27.png,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/aa/aa_1.png,4,97ccaa536a494163b22d3739c2acaf92dc5c2aee5dbc10d80bf8b34088a21f58,bc711649cf8dca81d152abc9b687bc18dcd8f360e2d556fcae4aacca0a501b3e
aa,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/aa/aa_27.png,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/aa/aa_25.png,6,97ccaa536a494163b22d3739c2acaf92dc5c2aee5dbc10d80bf8b34088a21f58,a283a43dc043072aa75fc90ed3a563649e56a234fb9be46a85abcaf16d569a63
aa,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/aa/aa_27.png,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/aa/aa_30.png,8,97ccaa536a494163b22d3739c2acaf92dc5c2aee5dbc10d80bf8b34088a21f58,6eb397f02e183b18f610d0bd0e219f6c08bbe06663b5f8c4dfa06762eddc5f5a
aa,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/aa/aa_27.png,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/aa/aa_58.png,10,97ccaa536a494163b22d3739c2acaf92dc5c2aee5dbc10d80bf8b34088a21f58,4a2073db07c6869e0dac1fa9bf9f152cdd247b19498e6f26cf9b71b7c6c144dd
aa,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/aa/aa_3.png,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/aa/aa_25.png,10,c3362202e714174170fca77350065196f2b5f6af5c3f1f889263e23751496026,a283a43dc043072aa75fc90ed3a563649e56a234fb9be46a85abcaf16d569a63
aa,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/aa/aa_30.png,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/aa/aa_1.png,8,6eb397f02e183b18f610d0bd0e219f6c08bbe06663b5f8c4dfa06762eddc5f5a,bc711649cf8dca81d152abc9b687bc18dcd8f360e2d556fcae4aacca0a501b3e
aa,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/aa/aa_30.png,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/aa/aa_25.png,6,6eb397f02e183b18f610d0bd0e219f6c08bbe06663b5f8c4dfa06762eddc5f5a,a283a43dc043072aa75fc90ed3a563649e56a234fb9be46a85abcaf16d569a63
aa,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/aa/aa_30.png,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/aa/aa_27.png,8,6eb397f02e183b18f610d0bd0e219f6c08bbe06663b5f8c4dfa06762eddc5f5a,97ccaa536a494163b22d3739c2acaf92dc5c2aee5dbc10d80bf8b34088a21f58
aa,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/aa/aa_31.png,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/aa/aa_33.png,6,5a5e26722b8518996ea17fd035f2a4da16e51adc90c04fdf4556fa3e1b92f4c3,4afdff5b9188983d643152f324ed2ad476b4ea19897580e26925731e6d18cc8d
aa,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/aa/aa_31.png,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/aa/aa_50.png,8,5a5e26722b8518996ea17fd035f2a4da16e51adc90c04fdf4556fa3e1b92f4c3,328704b23876523a59793aeb3629f4e84b69259ef264499016f0a525c3b1cb81
aa,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/aa/aa_32.png,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/aa/aa_44.png,10,77713d9158091531c6e6b8f8e7f8e00806bff0dff03d0711b49b1da5c57ffb16,c98d1f0ef0a974b851673471a597ca1bea87a2cc7965b93d36f09ab314ae5879
aa,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/aa/aa_32.png,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/aa/aa_83.png,10,77713d9158091531c6e6b8f8e7f8e00806bff0dff03d0711b49b1da5c57ffb16,64b9e4b9271748d0b48b8bb2cb04cbecb78d65622ba98c2fbdb4acbf1e90a9dd
aa,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/aa/aa_32.png,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/aa/aa_84.png,10,77713d9158091531c6e6b8f8e7f8e00806bff0dff03d0711b49b1da5c57ffb16,5e279b2aacb7b9ca67e71606aa3e811eb331b955cb53c1212a35759a9db0c1f7
aa,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/aa/aa_33.png,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/aa/aa_31.png,6,4afdff5b9188983d643152f324ed2ad476b4ea19897580e26925731e6d18cc8d,5a5e26722b8518996ea17fd035f2a4da16e51adc90c04fdf4556fa3e1b92f4c3
aa,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/aa/aa_33.png,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/aa/aa_50.png,6,4afdff5b9188983d643152f324ed2ad476b4ea19897580e26925731e6d18cc8d,328704b23876523a59793aeb3629f4e84b69259ef264499016f0a525c3b1cb81
aa,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/aa/aa_36.png,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/aa/aa_40.png,8,54e71997d5ecfdb4b54b02272aee9a8b18525ff000183bf4fa03220584e575f0,9520d9f214c987ae94949b6dc13e99e5f4ea686909d4834baad0f70af469be2e
aa,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/aa/aa_37.png,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/aa/aa_91.png,10,d1e2b5d984ceac312347111eab29533fbccd0e4966b5467c53f1cd95206aa365,e2a6010cb007721911e528d44a4965d67bbec7a148f8fb0d194b60745766f94d
aa,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/aa/aa_38.png,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/aa/aa_52.png,10,2c52147befb59b189565ba8c33d991e3c2d548c2f2801824ef2eda5ee9f075a3,2b874d586787aff45c265dbbcc27a00ef9aa861abaf4cf37eebb50d3283c60af
aa,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/aa/aa_4.png,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/aa/aa_80.png,8,acd11e0a6cb684ce24a5ac036ca97a78d743f6a1cc4946bb5d010ff2ad21075c,20d5482d359a8d2315d239df901586b3f4b4d7f9f65b53bd20f88c0beabbe0fb
aa,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/aa/aa_40.png,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/aa/aa_36.png,8,9520d9f214c987ae94949b6dc13e99e5f4ea686909d4834baad0f70af469be2e,54e71997d5ecfdb4b54b02272aee9a8b18525ff000183bf4fa03220584e575f0
aa,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/aa/aa_42.png,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/aa/aa_63.png,8,b825695f5494ee9bc1219a1c2b081602ce38f1c3b1fba016b24a775f90c81cdd,4736027d4627f500ee5d15da060e31f0782619bc78866c6facb57c7c0bcb59f8
aa,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/aa/aa_42.png,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/aa/aa_68.png,10,b825695f5494ee9bc1219a1c2b081602ce38f1c3b1fba016b24a775f90c81cdd,c66bab724fa6a8cdbf7d0c211182803be73ad6d78772ecf44e0fb6969a2f0c2f
aa,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/aa/aa_42.png,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/aa/aa_69.png,10,b825695f5494ee9bc1219a1c2b081602ce38f1c3b1fba016b24a775f90c81cdd,2e087bd646795b993c03d267e2249d1c189f92071b2e80e21c77e6c0042bdc4a
aa,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/aa/aa_43.png,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/aa/aa_44.png,10,aa571fd170795a778ac4980e7294ef2246d242db5cfae2748cdd7db672567cc1,c98d1f0ef0a974b851673471a597ca1bea87a2cc7965b93d36f09ab314ae5879
aa,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/aa/aa_43.png,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/aa/aa_48.png,8,aa571fd170795a778ac4980e7294ef2246d242db5cfae2748cdd7db672567cc1,c312c5b8cc6c238ee92d622e7fbcc7c99a2775e9820a027716a364ad8b644cac
aa,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/aa/aa_44.png,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/aa/aa_32.png,10,c98d1f0ef0a974b851673471a597ca1bea87a2cc7965b93d36f09ab314ae5879,77713d9158091531c6e6b8f8e7f8e00806bff0dff03d0711b49b1da5c57ffb16
aa,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/aa/aa_44.png,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/aa/aa_43.png,10,c98d1f0ef0a974b851673471a597ca1bea87a2cc7965b93d36f09ab314ae5879,aa571fd170795a778ac4980e7294ef2246d242db5cfae2748cdd7db672567cc1
aa,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/aa/aa_45.png,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/aa/aa_46.png,10,8af1d3c058ad059faffea41ce93c324f85f0189d93d6bd04f2eb6b81868a8bcf,1203685aa34b2b2079de81488ae015c9813ca5f31f9a3a574e4e8d4f0d5278f8
aa,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/aa/aa_45.png,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/aa/aa_54.png,10,8af1d3c058ad059faffea41ce93c324f85f0189d93d6bd04f2eb6b81868a8bcf,1b095f8f37dee93565776773a5bff5fb5a35d15b6229b450817173b1a472e7a1
aa,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/aa/aa_45.png,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/aa/aa_90.png,10,8af1d3c058ad059faffea41ce93c324f85f0189d93d6bd04f2eb6b81868a8bcf,8bcbf0f7e54ea4231de221e27b2db7f9b8a0180f074b790d004f2615bafa2908
aa,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/aa/aa_45.png,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/aa/aa_92.png,10,8af1d3c058ad059faffea41ce93c324f85f0189d93d6bd04f2eb6b81868a8bcf,2cd37c59de8e264bffdedf4655e02d7e3620fa0778462ec97ac174443e5f387e
aa,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/aa/aa_46.png,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/aa/aa_45.png,10,1203685aa34b2b2079de81488ae015c9813ca5f31f9a3a574e4e8d4f0d5278f8,8af1d3c058ad059faffea41ce93c324f85f0189d93d6bd04f2eb6b81868a8bcf
aa,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/aa/aa_46.png,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/aa/aa_90.png,10,1203685aa34b2b2079de81488ae015c9813ca5f31f9a3a574e4e8d4f0d5278f8,8bcbf0f7e54ea4231de221e27b2db7f9b8a0180f074b790d004f2615bafa2908
aa,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/aa/aa_47.png,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/aa/aa_98.png,10,45ab15f853c45caca445167a20da873aa36d75c6ec940b58e7ba6555352cabc8,88f40029699be1ec30ddece554b2392abdd563943974dfd9cca86c7e5a187639
aa,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/aa/aa_48.png,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/aa/aa_43.png,8,c312c5b8cc6c238ee92d622e7fbcc7c99a2775e9820a027716a364ad8b644cac,aa571fd170795a778ac4980e7294ef2246d242db5cfae2748cdd7db672567cc1
