path,filename,extension,file_size,is_valid,width,height,mode,sha256,error,class_name,source_dataset
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/aa/aa_16.png,aa_16.png,.png,60136,True,365,348,RGBA,6e1b87a526ed2d549d146078e52f79e98f0ce79485c6bc0e8338cac06d146844,,aa,Tulu-Dtatset-V2
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/aa/aa_17.png,aa_17.png,.png,58416,True,365,348,RGBA,9a48a65c5c6ca337e99eb3b2d67cb4146fc339545e1696fb879487fa2586a562,,aa,Tulu-Dtatset-V2
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/aa/aa_18.png,aa_18.png,.png,57351,True,365,348,RGBA,a411da114303d70e756eaa78461f64692a554429ef6fb80ad41a4a35efa7793d,,aa,Tulu-Dtatset-V2
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/aa/aa_19.png,aa_19.png,.png,54501,True,365,348,RGBA,2ecf157f12fedb2e95a849606f7453bb2a703fda6aba79123a2d2f67eb7d6f64,,aa,Tulu-Dtatset-V2
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/aa/aa_2.png,aa_2.png,.png,57479,True,351,335,RGBA,13f7eaa295fec8c5e1c4dfa62ae4ab3e8e1f8a04878931a675a8fae3933d5c94,,aa,Tulu-Dtatset-V2
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/aa/aa_20.png,aa_20.png,.png,61370,True,365,348,RGBA,583b22dc236a12cba17e0a319417350d069839d174cdfba498f2d00fdc45c4e3,,aa,Tulu-Dtatset-V2
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/aa/aa_21.png,aa_21.png,.png,62770,True,365,348,RGBA,414d216e18e53b0d36ea46b8c175d05f699d662d326e3c297d7ad82691ca226c,,aa,Tulu-Dtatset-V2
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/aa/aa_22.png,aa_22.png,.png,61315,True,365,348,RGBA,5ff79aa3569e9bfedf30d50cdb89ffaad2d7d9818588f6c58a7001a6586672c4,,aa,Tulu-Dtatset-V2
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/aa/aa_23.png,aa_23.png,.png,56789,True,365,348,RGBA,a227b9434fc05039d0d7b53fe409037db351e3ae8f4ca57ce71612f0bf99e193,,aa,Tulu-Dtatset-V2
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/aa/aa_24.png,aa_24.png,.png,59611,True,365,348,RGBA,b971197dc3f9f0172ddb345ec2baeba7c0f4bbc65f2074d63f8e2d01eb970922,,aa,Tulu-Dtatset-V2
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/aa/aa_25.png,aa_25.png,.png,58353,True,365,348,RGBA,a283a43dc043072aa75fc90ed3a563649e56a234fb9be46a85abcaf16d569a63,,aa,Tulu-Dtatset-V2
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/aa/aa_26.png,aa_26.png,.png,57263,True,365,348,RGBA,de1d835ca1afacffc5018d4293d83f72eab7ef2b13c95050180c918f89ccbd8c,,aa,Tulu-Dtatset-V2
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/aa/aa_27.png,aa_27.png,.png,51488,True,365,348,RGBA,97ccaa536a494163b22d3739c2acaf92dc5c2aee5dbc10d80bf8b34088a21f58,,aa,Tulu-Dtatset-V2
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/aa/aa_28.png,aa_28.png,.png,55106,True,365,348,RGBA,0713fa5b7aec78026b7d87cc1ba26a9e878a89dd36797bb97fd84b92cbcea79f,,aa,Tulu-Dtatset-V2
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/aa/aa_29.png,aa_29.png,.png,59954,True,365,348,RGBA,9c17c8f491d67e192032501772b1683fd8f4f5e740e303f3850bd020e8002122,,aa,Tulu-Dtatset-V2
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/aa/aa_3.png,aa_3.png,.png,52052,True,367,346,RGBA,c3362202e714174170fca77350065196f2b5f6af5c3f1f889263e23751496026,,aa,Tulu-Dtatset-V2
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/aa/aa_30.png,aa_30.png,.png,57142,True,365,348,RGBA,6eb397f02e183b18f610d0bd0e219f6c08bbe06663b5f8c4dfa06762eddc5f5a,,aa,Tulu-Dtatset-V2
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/aa/aa_31.png,aa_31.png,.png,49147,True,363,347,RGBA,5a5e26722b8518996ea17fd035f2a4da16e51adc90c04fdf4556fa3e1b92f4c3,,aa,Tulu-Dtatset-V2
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/aa/aa_32.png,aa_32.png,.png,46401,True,363,347,RGBA,77713d9158091531c6e6b8f8e7f8e00806bff0dff03d0711b49b1da5c57ffb16,,aa,Tulu-Dtatset-V2
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/aa/aa_33.png,aa_33.png,.png,48195,True,363,347,RGBA,4afdff5b9188983d643152f324ed2ad476b4ea19897580e26925731e6d18cc8d,,aa,Tulu-Dtatset-V2
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/aa/aa_34.png,aa_34.png,.png,41954,True,363,347,RGBA,e20cab5a66781391634f857c96dfa0d42ac1bbb15fab48cfb8fa3f2e01f87c00,,aa,Tulu-Dtatset-V2
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/aa/aa_35.png,aa_35.png,.png,46442,True,363,347,RGBA,258fbf56bd9d5ae9de2647efacada31342272964501302476bb25aefc8bd7942,,aa,Tulu-Dtatset-V2
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/aa/aa_36.png,aa_36.png,.png,45880,True,363,347,RGBA,54e71997d5ecfdb4b54b02272aee9a8b18525ff000183bf4fa03220584e575f0,,aa,Tulu-Dtatset-V2
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/aa/aa_37.png,aa_37.png,.png,42267,True,363,347,RGBA,d1e2b5d984ceac312347111eab29533fbccd0e4966b5467c53f1cd95206aa365,,aa,Tulu-Dtatset-V2
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/aa/aa_38.png,aa_38.png,.png,44482,True,363,347,RGBA,2c52147befb59b189565ba8c33d991e3c2d548c2f2801824ef2eda5ee9f075a3,,aa,Tulu-Dtatset-V2
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/aa/aa_39.png,aa_39.png,.png,45267,True,363,347,RGBA,e642197bb19573820cf4760dbcb4770d1d4260540004f6670d2ab8dad317fcd5,,aa,Tulu-Dtatset-V2
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/aa/aa_4.png,aa_4.png,.png,37277,True,346,350,RGBA,acd11e0a6cb684ce24a5ac036ca97a78d743f6a1cc4946bb5d010ff2ad21075c,,aa,Tulu-Dtatset-V2
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/aa/aa_40.png,aa_40.png,.png,41766,True,363,347,RGBA,9520d9f214c987ae94949b6dc13e99e5f4ea686909d4834baad0f70af469be2e,,aa,Tulu-Dtatset-V2
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/aa/aa_41.png,aa_41.png,.png,45545,True,363,347,RGBA,cb1aa85907ab78bcf01f504663991fcbb90b80004d2894f62407cd2d24224b57,,aa,Tulu-Dtatset-V2
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/aa/aa_42.png,aa_42.png,.png,49913,True,363,347,RGBA,b825695f5494ee9bc1219a1c2b081602ce38f1c3b1fba016b24a775f90c81cdd,,aa,Tulu-Dtatset-V2
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/aa/aa_43.png,aa_43.png,.png,44786,True,363,347,RGBA,aa571fd170795a778ac4980e7294ef2246d242db5cfae2748cdd7db672567cc1,,aa,Tulu-Dtatset-V2
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/aa/aa_44.png,aa_44.png,.png,44762,True,363,347,RGBA,c98d1f0ef0a974b851673471a597ca1bea87a2cc7965b93d36f09ab314ae5879,,aa,Tulu-Dtatset-V2
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/aa/aa_45.png,aa_45.png,.png,47427,True,363,347,RGBA,8af1d3c058ad059faffea41ce93c324f85f0189d93d6bd04f2eb6b81868a8bcf,,aa,Tulu-Dtatset-V2
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/aa/aa_46.png,aa_46.png,.png,43024,True,363,347,RGBA,1203685aa34b2b2079de81488ae015c9813ca5f31f9a3a574e4e8d4f0d5278f8,,aa,Tulu-Dtatset-V2
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/aa/aa_47.png,aa_47.png,.png,45754,True,363,347,RGBA,45ab15f853c45caca445167a20da873aa36d75c6ec940b58e7ba6555352cabc8,,aa,Tulu-Dtatset-V2
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/aa/aa_48.png,aa_48.png,.png,47450,True,363,347,RGBA,c312c5b8cc6c238ee92d622e7fbcc7c99a2775e9820a027716a364ad8b644cac,,aa,Tulu-Dtatset-V2
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/aa/aa_49.png,aa_49.png,.png,42537,True,363,347,RGBA,7172d86bdda46d2fdd484d12661f5a121f68083779388f77973d366a68b6127f,,aa,Tulu-Dtatset-V2
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/aa/aa_5.png,aa_5.png,.png,37679,True,359,353,RGBA,8314a6ca398304c259950561bf69237333281d33ab1833c4a39031184de77193,,aa,Tulu-Dtatset-V2
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/aa/aa_50.png,aa_50.png,.png,48253,True,363,347,RGBA,328704b23876523a59793aeb3629f4e84b69259ef264499016f0a525c3b1cb81,,aa,Tulu-Dtatset-V2
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/aa/aa_51.png,aa_51.png,.png,40632,True,350,347,RGBA,9fa799992b4d391cedae3809aa2facc4b83aab8ea859296a4e6d1e2e9cddecaf,,aa,Tulu-Dtatset-V2
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/aa/aa_52.png,aa_52.png,.png,37136,True,350,347,RGBA,2b874d586787aff45c265dbbcc27a00ef9aa861abaf4cf37eebb50d3283c60af,,aa,Tulu-Dtatset-V2
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/aa/aa_53.png,aa_53.png,.png,46168,True,350,347,RGBA,a742bf1804ace2a8359910fef85147d6df62b2b395ff4aab855ecbbd7906890c,,aa,Tulu-Dtatset-V2
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/aa/aa_54.png,aa_54.png,.png,43896,True,350,347,RGBA,1b095f8f37dee93565776773a5bff5fb5a35d15b6229b450817173b1a472e7a1,,aa,Tulu-Dtatset-V2
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/aa/aa_55.png,aa_55.png,.png,49344,True,350,347,RGBA,51983cd169fd8fb8be2505e500d1cc2525d5c2c92f18a5ddad73a6ae1c0a0ce8,,aa,Tulu-Dtatset-V2
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/aa/aa_56.png,aa_56.png,.png,37415,True,350,347,RGBA,75bf52301cf607d2d63e90ea82a937f5bf9def2111d2bae5bd3cb60b0d5de6f7,,aa,Tulu-Dtatset-V2
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/aa/aa_57.png,aa_57.png,.png,44323,True,350,347,RGBA,ed7c886f2adeca64e15724085b4453b83d29b924594aafa2b2aa5c95794afdc4,,aa,Tulu-Dtatset-V2
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/aa/aa_58.png,aa_58.png,.png,46066,True,350,347,RGBA,4a2073db07c6869e0dac1fa9bf9f152cdd247b19498e6f26cf9b71b7c6c144dd,,aa,Tulu-Dtatset-V2
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/aa/aa_59.png,aa_59.png,.png,42065,True,350,347,RGBA,0e625e0c2207c067902315acd2a1c14c2bc1a977063354ee9584c2519a382ced,,aa,Tulu-Dtatset-V2
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/aa/aa_6.png,aa_6.png,.png,47661,True,363,347,RGBA,49308663398728ebc2210b812e1f29f263c94f60f9872a1445d5f75dc64f17b1,,aa,Tulu-Dtatset-V2
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/aa/aa_60.png,aa_60.png,.png,37847,True,350,347,RGBA,74373acf7f47b97fb2bda9e3378958648705b75e849ea753634fb2b719846e37,,aa,Tulu-Dtatset-V2
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/aa/aa_61.png,aa_61.png,.png,37404,True,359,353,RGBA,1cde1f4f6455379ec55aa1de97a60b86811b2e15a281ae660c6e345f1dce39cf,,aa,Tulu-Dtatset-V2
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/aa/aa_62.png,aa_62.png,.png,35366,True,359,353,RGBA,df136dd5b5fdb1d2a094e197155dc4321fc0505a7826dcbb2b438ad4b635b15c,,aa,Tulu-Dtatset-V2
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/aa/aa_63.png,aa_63.png,.png,31448,True,359,353,RGBA,4736027d4627f500ee5d15da060e31f0782619bc78866c6facb57c7c0bcb59f8,,aa,Tulu-Dtatset-V2
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/aa/aa_64.png,aa_64.png,.png,41823,True,359,353,RGBA,47053a5563b26413cee5187663f910ea71a54d01afd0aa72d142cedf08979d60,,aa,Tulu-Dtatset-V2
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/aa/aa_65.png,aa_65.png,.png,30113,True,359,353,RGBA,d1dd16abe9b6666a7954cc5cd32831fffaabd9cab2d8d87f0872609621c892ae,,aa,Tulu-Dtatset-V2
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/aa/aa_66.png,aa_66.png,.png,36688,True,359,353,RGBA,b69190b6cc18dc3a8d64280bb07b12a4a24822db92709e25b9cb007875ff34cb,,aa,Tulu-Dtatset-V2
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/aa/aa_67.png,aa_67.png,.png,31893,True,359,353,RGBA,7a4d1326cb919d75e7563df9f13cb8585e42e35dfa7cba3219b6d4253328751d,,aa,Tulu-Dtatset-V2
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/aa/aa_68.png,aa_68.png,.png,35710,True,359,353,RGBA,c66bab724fa6a8cdbf7d0c211182803be73ad6d78772ecf44e0fb6969a2f0c2f,,aa,Tulu-Dtatset-V2
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/aa/aa_69.png,aa_69.png,.png,33144,True,359,353,RGBA,2e087bd646795b993c03d267e2249d1c189f92071b2e80e21c77e6c0042bdc4a,,aa,Tulu-Dtatset-V2
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/aa/aa_7.png,aa_7.png,.png,44800,True,358,340,RGBA,c0136e25bf0288186914f2efa6fbbac684de604912649ac3ac957f7ab4061cde,,aa,Tulu-Dtatset-V2
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/aa/aa_70.png,aa_70.png,.png,36844,True,359,353,RGBA,1453ea45b1989d22e7a6f65bdb246fd9d8960222f404e3f5657dfa6375ed9330,,aa,Tulu-Dtatset-V2
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/aa/aa_71.png,aa_71.png,.png,33928,True,346,350,RGBA,f453d2b23c8eb67cb9ef6280c9fd800c64292c27169b8f8212f2b067cc11ba0d,,aa,Tulu-Dtatset-V2
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/aa/aa_72.png,aa_72.png,.png,32211,True,346,350,RGBA,06d2017ddb708cc7aa11c063f598a925abd379b84c1958d4f834fe619dedc1e6,,aa,Tulu-Dtatset-V2
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/aa/aa_73.png,aa_73.png,.png,31905,True,346,350,RGBA,e68c579479e5cb627184df2250ee9e13d1ce17bbb79c49576d47fba9b8510228,,aa,Tulu-Dtatset-V2
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/aa/aa_74.png,aa_74.png,.png,32252,True,346,350,RGBA,f60362b694ee47c6feb610affd9b267dcc61cdd11e7ee446a6dccedbdf18d385,,aa,Tulu-Dtatset-V2
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/aa/aa_75.png,aa_75.png,.png,36903,True,346,350,RGBA,520e8d7dc1e0f2e64ded6a3ec4c518ef191c57e2a29a6f6d0f93581f98cb376d,,aa,Tulu-Dtatset-V2
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/aa/aa_76.png,aa_76.png,.png,30892,True,346,350,RGBA,88b958f1e8e6019703eea094cef0796b3fe0ce90f54953d5c7a3fb867119116d,,aa,Tulu-Dtatset-V2
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/aa/aa_77.png,aa_77.png,.png,36579,True,346,350,RGBA,ffad2976ff671969ee294bd2681c90165fa892fe4cd7d3f9af3f5a1af77cf99c,,aa,Tulu-Dtatset-V2
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/aa/aa_78.png,aa_78.png,.png,31362,True,346,350,RGBA,741249f71c1e15589842242162645df9c48b52698ae5524fe1cfc3de4e767f46,,aa,Tulu-Dtatset-V2
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/aa/aa_79.png,aa_79.png,.png,32407,True,346,350,RGBA,e5790e570288807d7d10d68b4f6ac41e76f59b9ea7327beac89883a5229aefd3,,aa,Tulu-Dtatset-V2
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/aa/aa_8.png,aa_8.png,.png,41329,True,356,351,RGBA,ed6ed38ee552c053f3e819fa1f256884bf7882a4c79a5acf93888a502c950d18,,aa,Tulu-Dtatset-V2
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/aa/aa_80.png,aa_80.png,.png,33758,True,346,350,RGBA,20d5482d359a8d2315d239df901586b3f4b4d7f9f65b53bd20f88c0beabbe0fb,,aa,Tulu-Dtatset-V2
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/aa/aa_81.png,aa_81.png,.png,39995,True,355,344,RGBA,55f862bdb92ac407f4b8c83e1689936a40547790d674179bbb16673cfef4a8b9,,aa,Tulu-Dtatset-V2
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/aa/aa_82.png,aa_82.png,.png,36610,True,355,344,RGBA,bbe1ba186886e83be65c5f00166642766a6aab42ca2d2c3c2379507a1e04474a,,aa,Tulu-Dtatset-V2
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/aa/aa_83.png,aa_83.png,.png,40470,True,355,344,RGBA,64b9e4b9271748d0b48b8bb2cb04cbecb78d65622ba98c2fbdb4acbf1e90a9dd,,aa,Tulu-Dtatset-V2
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/aa/aa_84.png,aa_84.png,.png,35946,True,355,344,RGBA,5e279b2aacb7b9ca67e71606aa3e811eb331b955cb53c1212a35759a9db0c1f7,,aa,Tulu-Dtatset-V2
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/aa/aa_85.png,aa_85.png,.png,42664,True,355,344,RGBA,97974b3b6ca6798a3d94ed42355964b3ea31b21ab9a223a1d9ea576762564049,,aa,Tulu-Dtatset-V2
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/aa/aa_86.png,aa_86.png,.png,38936,True,355,344,RGBA,7663def4d231804ee4a6adb7f6f9e9f8bee7127094f2f0d1d500002b8d1e61a2,,aa,Tulu-Dtatset-V2
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/aa/aa_87.png,aa_87.png,.png,52114,True,355,344,RGBA,4ca31d2683bdfab4596b278e6484a4127a7f173d431d54f9b0cacff46b54ce91,,aa,Tulu-Dtatset-V2
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/aa/aa_88.png,aa_88.png,.png,36838,True,355,344,RGBA,912f0c12abfec28b278284866ba6f560059295074cd68dd176377b0d7f751a74,,aa,Tulu-Dtatset-V2
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/aa/aa_89.png,aa_89.png,.png,41862,True,355,344,RGBA,74f6aa226802c5d793c245230f068b81568f2005be36f1e445545faeaf191a8c,,aa,Tulu-Dtatset-V2
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/aa/aa_9.png,aa_9.png,.png,51631,True,363,346,RGBA,4e17298199494277c1c643d6d4c2c1064ed238cc4dfcb189d692ea38acd0bf32,,aa,Tulu-Dtatset-V2
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/aa/aa_90.png,aa_90.png,.png,40853,True,355,344,RGBA,8bcbf0f7e54ea4231de221e27b2db7f9b8a0180f074b790d004f2615bafa2908,,aa,Tulu-Dtatset-V2
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/aa/aa_91.png,aa_91.png,.png,35059,True,355,344,RGBA,e2a6010cb007721911e528d44a4965d67bbec7a148f8fb0d194b60745766f94d,,aa,Tulu-Dtatset-V2
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/aa/aa_92.png,aa_92.png,.png,43334,True,355,344,RGBA,2cd37c59de8e264bffdedf4655e02d7e3620fa0778462ec97ac174443e5f387e,,aa,Tulu-Dtatset-V2
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/aa/aa_93.png,aa_93.png,.png,43880,True,355,344,RGBA,470ec42e9cc1c6a7100b2e99528df5675c8b8f466f7b28df6c66bcca04925680,,aa,Tulu-Dtatset-V2
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/aa/aa_94.png,aa_94.png,.png,39055,True,355,344,RGBA,31f51c4cb852fd6669a3c2264899a9ad693122da77b061d72e6b6ca4f5418f67,,aa,Tulu-Dtatset-V2
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/aa/aa_95.png,aa_95.png,.png,41396,True,355,344,RGBA,da22d9a093a07e0af1ab43b24d4195daaf514d13f282810962f4c1de9a489bb0,,aa,Tulu-Dtatset-V2
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/aa/aa_96.png,aa_96.png,.png,35397,True,355,344,RGBA,7cd9d1ece36d4eec5a991b3c1c76feaa6cf9e3f64d876877a50b533b3bf41071,,aa,Tulu-Dtatset-V2
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/aa/aa_97.png,aa_97.png,.png,40084,True,355,344,RGBA,ac471ed447cb67648646e1cdee50dc110c26c126159974443d9383b0d833213a,,aa,Tulu-Dtatset-V2
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/aa/aa_98.png,aa_98.png,.png,43577,True,355,344,RGBA,88f40029699be1ec30ddece554b2392abdd563943974dfd9cca86c7e5a187639,,aa,Tulu-Dtatset-V2
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/aa/aa_99.png,aa_99.png,.png,44384,True,355,344,RGBA,0c3c414ca0f1ac4cddaadb3c893f5b5ea389ec027b9c1880cd2c6179e8863dfd,,aa,Tulu-Dtatset-V2
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/ae/ae_1.png,ae_1.png,.png,43861,True,364,349,RGBA,07e8f8a6f97f87000a3cea792c13b40f3e2941a916f22cd1738251d72bf04711,,ae,Tulu-Dtatset-V2
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/ae/ae_10.png,ae_10.png,.png,44234,True,362,349,RGBA,c966c8f1460d61d6b98a2e2281e49dc45df4dad47ed8fb629e013cfb163fc69f,,ae,Tulu-Dtatset-V2
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/ae/ae_100.png,ae_100.png,.png,42616,True,364,349,RGBA,d791e31a9f6aeaceeb28246de1c54b4c128aa0a5823d5a8ab84561f0fe58987a,,ae,Tulu-Dtatset-V2
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/ae/ae_11.png,ae_11.png,.png,45499,True,364,350,RGBA,550d638158862ffd5f36b924adf0761ec73a3343dfd07ad4836fceb56dc08abf,,ae,Tulu-Dtatset-V2
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/ae/ae_12.png,ae_12.png,.png,33467,True,361,355,RGBA,16c43a63e3677db388cef7b5f0fd8149af01445bd6b40cd8b1c75b34b8c7c277,,ae,Tulu-Dtatset-V2
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/ae/ae_13.png,ae_13.png,.png,36794,True,354,346,RGBA,6848bbb4b483b13878000cd9c449d4a489e00a34df873e59dc3c59fef025ea88,,ae,Tulu-Dtatset-V2
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/ae/ae_14.png,ae_14.png,.png,41098,True,361,356,RGBA,a06b71c337c54369c8623ad174829d2bcd832efd767e8fa5d3be9607891cd4e6,,ae,Tulu-Dtatset-V2
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/ae/ae_15.png,ae_15.png,.png,32911,True,362,357,RGBA,2d21acad48d9a7bf005dcae9d3b2e72da87d78c5e5ed844aa69b8010ca152355,,ae,Tulu-Dtatset-V2
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/ae/ae_16.png,ae_16.png,.png,30709,True,362,357,RGBA,54df21feb20e64ffc9609ad8110bea16a79148a0b9b2e143bb782d5812e732ea,,ae,Tulu-Dtatset-V2
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/ae/ae_17.png,ae_17.png,.png,31603,True,362,357,RGBA,b477028f6c395761b1496472945f952dc91fa58c6705a2cc60d832994c3c45f7,,ae,Tulu-Dtatset-V2
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/ae/ae_18.png,ae_18.png,.png,34959,True,362,357,RGBA,2f53f7c9d129ba38548b015bc250edfa82ef846a66a73f922267bb5c2e67abc2,,ae,Tulu-Dtatset-V2
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/ae/ae_19.png,ae_19.png,.png,32285,True,362,357,RGBA,d46479e24c9f9ead1cba0a955e6046a7da2e1d44115a2c1218e3b18b85dc062b,,ae,Tulu-Dtatset-V2
